Id,SalePrice
1461.0,12.22469136535507
1462.0,12.148203583001727
1463.0,12.272046911802567
1464.0,11.974209884300901
1465.0,12.57100400701827
1466.0,11.981448385729447
1467.0,12.532917024389857
1468.0,12.283814208771329
1469.0,11.754712188972366
1470.0,11.680714449391179
1471.0,11.781209136080712
1472.0,12.840639389708226
1473.0,11.780579147928492
1474.0,12.298535021325929
1475.0,11.944822568257214
1476.0,11.825519550911142
1477.0,11.950638003133768
1478.0,11.585000134808578
1479.0,11.92867731170215
1480.0,11.751236334080772
1481.0,12.655886586094631
1482.0,11.757510435076714
1483.0,12.30786524340876
1484.0,11.820491672859195
1485.0,11.937427604124487
1486.0,12.442443376160007
1487.0,11.76277432835376
1488.0,12.592718600047624
1489.0,12.187520115573346
1490.0,11.132599347977116
1491.0,10.908879097547693
1492.0,11.854563247286443
1493.0,12.162354856321372
1494.0,12.065564593961804
1495.0,12.574578925307577
1496.0,12.630352429303894
1497.0,11.97280496281829
1498.0,11.943650784150126
1499.0,11.747123810075632
1500.0,11.299650166286872
1501.0,11.870028042789837
1502.0,12.038270030363147
1503.0,11.884283862243137
1504.0,11.77820686363301
1505.0,11.941272160278313
1506.0,12.591425831081619
1507.0,12.459146644633975
1508.0,12.435181802047587
1509.0,11.442028552974254
1510.0,11.790349619129909
1511.0,12.121154161913939
1512.0,11.796951925645526
1513.0,11.550749371338231
1514.0,12.81726152112249
1515.0,11.725691341202214
1516.0,11.991669431340306
1517.0,12.188617625284568
1518.0,12.174880013656665
1519.0,13.050785036473574
1520.0,11.682212907105662
1521.0,12.02168472787583
1522.0,11.511995840695974
1523.0,12.235900535780395
1524.0,11.86797594258983
1525.0,12.374242460213205
1526.0,12.593287625463233
1527.0,12.246189048596765
1528.0,12.278002854556163
1529.0,11.296271025714788
1530.0,12.461795892564002
1531.0,12.469674174934514
1532.0,11.68094084795419
1533.0,12.194465589630877
1534.0,11.870103219197954
1535.0,11.542274215465572
1536.0,11.445657572572468
1537.0,11.682607550033442
1538.0,11.743874678747272
1539.0,11.720458984124335
1540.0,11.655938213400589
1541.0,12.227017157990787
1542.0,12.013247718866758
1543.0,12.38822968220783
1544.0,11.702404634116585
1545.0,12.012535617477063
1546.0,12.514862925480859
